DMS_id,UniProt_ID,selection_type,spearman,n_variants
RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,Stability,0.4104074689822267,912
A4D664_9INFA_Soh_2019,A4D664_9INFA,OrganismalFitness,-0.04282672688794104,14421
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Stability,0.5416745453127367,1903
SERC_HUMAN_Xie_2023,SERC_HUMAN,OrganismalFitness,0.2420332218258873,1914
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,Stability,0.7595451533085864,1556
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Activity,-0.07583650207957024,9576
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Activity,0.12140347828642663,209
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,OrganismalFitness,0.16732592149720635,1801
A4_HUMAN_Seuma_2022,A4_HUMAN,Stability,0.07228412597803796,14811
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Stability,0.435466265149793,1195
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,OrganismalFitness,0.2781780874984391,7467
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Stability,0.5450832437882056,723
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Expression,0.24807195798770904,6769
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,OrganismalFitness,0.26620570055999065,4783
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Stability,0.3221366240250761,2972
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,OrganismalFitness,0.4158500553311611,1195
DYR_ECOLI_Thompson_2019,DYR_ECOLI,OrganismalFitness,0.37786025944091006,2363
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,OrganismalFitness,0.11846998284556998,12464
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,OrganismalFitness,0.2634390641604753,562
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,Stability,0.7094937407082766,1583
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,OrganismalFitness,0.09474380231718028,16749
NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,Activity,-0.05870775729646698,63
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,OrganismalFitness,0.2502143849203448,12577
MET_HUMAN_Estevam_2023,MET_HUMAN,Activity,0.561185822001328,5393
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Stability,0.7032345273418906,1040
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Binding,0.18407583138388228,6137
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,Stability,-0.08497650372397468,2105
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Stability,0.545706382141823,1886
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,OrganismalFitness,-0.03572951246431905,9576
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Activity,0.6838205208936652,167529
SPG1_STRSG_Olson_2014,SPG1_STRSG,Binding,0.09638050303157357,536962
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,OrganismalFitness,-0.35519740704386865,1196
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Activity,0.26915059019424553,6396
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Stability,0.5508972900569242,2482
HSP82_YEAST_Mishra_2016,HSP82_YEAST,OrganismalFitness,0.4460961963956255,4323
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Stability,0.7753604131391909,1960
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,OrganismalFitness,0.3885263884157661,1577
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,OrganismalFitness,0.21908308451772143,8570
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,OrganismalFitness,0.08247297243159181,4960
Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,Activity,0.19792086944103388,697
ANCSZ_Hobbs_2022,ANCSZ,Activity,0.16245861879514242,4670
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Stability,0.2954253770254941,1212
PA_I34A1_Wu_2015,PA_I34A1,OrganismalFitness,0.015898418170038318,1820
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,OrganismalFitness,0.18214234538614962,4007
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,OrganismalFitness,0.10448479479363229,6976
ENV_HV1BR_Haddox_2016,ENV_HV1BR,OrganismalFitness,0.14410628594298117,12863
CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,OrganismalFitness,0.4861060422338607,1663
F7YBW8_MESOW_Ding_2023,F7YBW8_MESOW,OrganismalFitness,0.5016100804240889,7922
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,OrganismalFitness,0.21059170496039126,7467
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Stability,0.0979626143501762,2172
HSP82_YEAST_Flynn_2019,HSP82_YEAST,OrganismalFitness,0.16992677050390945,13294
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Stability,0.2212017696419273,1301
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Expression,0.0661059149965976,26012
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Activity,0.1414943508291047,1680
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Stability,0.46853825213377776,3622
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,OrganismalFitness,0.23615514032008267,7467
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,OrganismalFitness,0.5186474422720846,2916
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Binding,0.1314599403389531,6142
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Stability,0.554626691603858,1453
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.10075867839690314,2350
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,OrganismalFitness,-0.060425949114345866,10972
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,OrganismalFitness,0.49261674148671886,1367
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Stability,0.7555654855485477,2264
POLG_HCVJF_Qi_2014,POLG_HCVJF,OrganismalFitness,0.2890707647881692,1630
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Activity,0.04610193604772494,922
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,OrganismalFitness,0.2687481993219236,1837
GCN4_YEAST_Staller_2018,GCN4_YEAST,Binding,0.2466614342436372,2638
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Stability,0.4987395471150229,3295
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Stability,0.3068577628702127,1572
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Stability,0.24150797994563647,1326
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,OrganismalFitness,0.1716427751238033,1813
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Activity,0.13513752779623053,5689
P84126_THETH_Chan_2017,P84126_THETH,OrganismalFitness,0.015412510580766054,1519
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,OrganismalFitness,0.6020758046973986,1195
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Activity,0.09995269198196016,1653
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,OrganismalFitness,0.06723667477725205,9462
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Stability,0.5959946567343066,2028
P53_HUMAN_Kotler_2018,P53_HUMAN,OrganismalFitness,0.06632638667621672,1048
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,OrganismalFitness,0.47880705751539077,2395
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,OrganismalFitness,0.08220614596217649,16897
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Stability,0.5690241498099811,1047
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,OrganismalFitness,0.2559097720088164,2563
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Stability,0.6130370178434761,2278
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Stability,0.4793873161487077,965
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Stability,0.4034268559838226,1329
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Stability,0.6803934740587976,3201
NRAM_I33A0_Jiang_2016,NRAM_I33A0,OrganismalFitness,-0.1190543399472492,298
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Activity,0.11904172150171129,747
CBS_HUMAN_Sun_2020,CBS_HUMAN,OrganismalFitness,0.037580997275785795,7217
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Stability,0.2164362535075276,1008
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Stability,0.4682494968372223,1332
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Stability,0.2479335735783453,5586
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Expression,0.039178970721134694,3798
REV_HV1H2_Fernandes_2016,REV_HV1H2,OrganismalFitness,0.28579103237925785,2147
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,OrganismalFitness,0.21189212159598603,2497
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,Binding,0.18942412724934704,10075
NCAP_I34A1_Doud_2015,NCAP_I34A1,OrganismalFitness,0.03173231881772352,9462
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Activity,0.06435117909555607,24515
TRPC_THEMA_Chan_2017,TRPC_THEMA,OrganismalFitness,0.07383772810076619,1519
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,OrganismalFitness,0.09376414243716748,2252
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,OrganismalFitness,0.13289918758480476,4996
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Expression,0.33602536979368874,2695
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Stability,0.540294974836609,1479
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Stability,0.5679017736809246,707
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Stability,0.420428471185092,2069
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Activity,0.08940098713543214,51714
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Expression,0.4660341508274983,2844
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Activity,0.020011174923284143,899
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,OrganismalFitness,0.31692073393261533,1777
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Expression,0.0058848466886317775,2339
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Activity,0.1813070165012608,1121
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,OrganismalFitness,0.04186992305163794,3366
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,OrganismalFitness,0.1349926943449898,5004
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Stability,0.5554620121573565,1429
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Stability,0.6096357268174158,1287
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Binding,0.019816769380168398,3802
R1AB_SARS2_Flynn_2022,R1AB_SARS2,OrganismalFitness,-0.0525045657172775,5725
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Binding,0.5338644391245166,24873
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Stability,0.13715955113671208,1134
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Activity,0.4485547459246662,1176
Q59976_STRSQ_Romero_2015,Q59976_STRSQ,Activity,0.13661443115960914,2999
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Stability,0.5977608512516046,1025
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Stability,0.5543246103543333,1279
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.14093383397403142,10715
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,OrganismalFitness,0.10236059832093375,15711
ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,OrganismalFitness,-0.23208727193035888,375
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Stability,0.7289103437751114,1459
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,OrganismalFitness,0.17847798181964844,3181
RL40A_YEAST_Mavor_2016,RL40A_YEAST,OrganismalFitness,0.34578602636957845,1253
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Binding,-0.09268206241595393,3344
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Expression,0.16413724969656254,3344
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Expression,0.27044726586652584,8756
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Expression,0.5583847354152661,9803
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Stability,0.6151826198627732,1461
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,OrganismalFitness,0.258942830898191,1700
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Binding,-0.022592225149476827,1576
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Stability,0.4270645780556574,1019
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,OrganismalFitness,0.2924834727477273,7889
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Stability,0.4332695212914276,1944
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,OrganismalFitness,0.2820226134118145,4996
LGK_LIPST_Klesmith_2015,LGK_LIPST,Activity,0.24462315305866802,7890
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Stability,0.7101422760486624,2033
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Binding,0.06981904644627891,3761
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Activity,0.04566221175653735,3372
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Activity,0.5438886666577748,2315
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Activity,0.2428164920111651,7800
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Stability,0.4747149761276276,635
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Expression,0.05665275686293937,8396
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Expression,0.3544733256752064,165
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Activity,0.11273223476959884,637
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,OrganismalFitness,0.28628072443847696,63366
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,OrganismalFitness,-0.10959362715499141,16853
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Stability,0.44612494046055573,1261
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Activity,0.13604677212451924,6963
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,OrganismalFitness,0.42091120008946464,297
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Activity,0.5259423909423909,351
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Stability,0.43188060905303993,1380
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Stability,0.6913238938304502,1579
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Expression,0.43584261047607914,326
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,OrganismalFitness,0.2558881090304429,42328
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Activity,0.06211175186968875,11576
MK01_HUMAN_Brenan_2016,MK01_HUMAN,OrganismalFitness,-0.10083503889403876,6809
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,OrganismalFitness,0.25190034600028016,1154
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Expression,0.1117263375548099,5083
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Expression,0.1689301016387723,3648
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,OrganismalFitness,0.31834515000669883,9192
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Activity,-0.0267150598480618,33510
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Activity,0.5849325179462898,4277
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Stability,0.706445575369925,1890
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Binding,0.1114099205549551,170
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Activity,0.007028623220243187,31401
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Stability,0.3831950808008382,1824
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Activity,0.059721316555757985,8117
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Stability,0.508534262878833,1580
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Expression,0.21829054920290752,6370
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Stability,0.685426982972184,2568
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,OrganismalFitness,0.1300339124574987,10754
BRCA2_HUMAN_Erwood_2022_HEK293T,BRCA2_HUMAN,OrganismalFitness,0.2817124285843253,265
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Stability,0.4820028246751142,1451
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Activity,0.2839941906826601,7260
OTC_HUMAN_Lo_2023,OTC_HUMAN,Activity,0.010469770424658827,1570
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Activity,0.5427092352092352,351
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,OrganismalFitness,0.3243486657612189,2374
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Stability,0.5810863231890471,802
SPG1_STRSG_Wu_2016,SPG1_STRSG,Binding,0.06607657458233841,149360
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Stability,0.6957698701398369,1058
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Stability,0.22397886075879708,1010
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Stability,0.6529184808468382,2282
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Activity,0.35130728268206707,200
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Activity,0.20484255534906695,697
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Stability,0.7459015351676932,3197
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Expression,0.19674100740618508,6917
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Stability,0.19077247104694414,1237
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Stability,0.6808894806205301,2116
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Stability,0.6663922065178002,2300
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Activity,0.19981636285101523,3134
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Stability,0.2616457935297185,5130
