DMS_id,UniProt_ID,selection_type,spearman,n_variants
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,OrganismalFitness,0.47899798056809695,1801
A4_HUMAN_Seuma_2022,A4_HUMAN,Stability,0.37224819809105336,14811
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Stability,0.40968750639470997,1195
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,OrganismalFitness,0.5477817055765715,7467
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Stability,0.5597424389800307,723
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Expression,0.3852087161217337,6769
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,OrganismalFitness,0.44288975113942664,4783
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Stability,0.3577756977548443,2972
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,OrganismalFitness,0.3010099053220793,1195
DYR_ECOLI_Thompson_2019,DYR_ECOLI,OrganismalFitness,0.4056500400677179,2363
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,OrganismalFitness,0.40036887014533207,12464
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,OrganismalFitness,0.1764330679045987,562
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,Stability,0.719951319483685,1583
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,OrganismalFitness,0.32118483286269345,16749
NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,Activity,0.4630856374807988,63
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,OrganismalFitness,0.4515752027346944,12577
MET_HUMAN_Estevam_2023,MET_HUMAN,Activity,0.5964775979229691,5393
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Stability,0.6364758885829079,1040
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Binding,0.33569459111969596,6137
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,Stability,0.030294498169284794,2105
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Stability,0.4316625345833841,1886
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,OrganismalFitness,-0.02478048755150308,9576
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Activity,0.6831429551236484,167529
SPG1_STRSG_Olson_2014,SPG1_STRSG,Binding,0.3275156953385584,536962
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,OrganismalFitness,-0.02552797521153466,1196
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Activity,0.4022704579986128,6396
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Stability,0.5078697134930504,2482
HSP82_YEAST_Mishra_2016,HSP82_YEAST,OrganismalFitness,0.4450231338600558,4323
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Stability,0.7717632646495082,1960
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,OrganismalFitness,0.3225320183853937,1577
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,OrganismalFitness,0.4172178018707502,8570
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,OrganismalFitness,0.6629466553028849,4960
Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,Activity,0.533453059917724,697
ANCSZ_Hobbs_2022,ANCSZ,Activity,0.5308235582359088,4670
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Stability,0.23287481657434517,1212
PA_I34A1_Wu_2015,PA_I34A1,OrganismalFitness,0.07019722998740889,1820
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,OrganismalFitness,0.3761838300563073,4007
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,OrganismalFitness,0.4463244983251281,6976
ENV_HV1BR_Haddox_2016,ENV_HV1BR,OrganismalFitness,0.3187676376617747,12863
CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,OrganismalFitness,0.462834004526457,1663
F7YBW8_MESOW_Ding_2023,F7YBW8_MESOW,OrganismalFitness,0.5509698081699966,7922
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,OrganismalFitness,0.5104318989751242,7467
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Stability,0.36928481558841275,2172
HSP82_YEAST_Flynn_2019,HSP82_YEAST,OrganismalFitness,0.3542843867174864,13294
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Stability,0.2624990184247331,1301
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Expression,0.17612938882158932,26012
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Activity,0.6065766721349969,1680
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Stability,0.44446490178885567,3622
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,OrganismalFitness,0.5090379676812633,7467
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,OrganismalFitness,0.3925999281906758,2916
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Binding,0.4596470524256638,6142
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Stability,0.5544373296277162,1453
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.22409071362466945,2350
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,OrganismalFitness,0.403619658765329,10972
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,OrganismalFitness,0.4608932719376603,1367
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Stability,0.706067956579478,2264
POLG_HCVJF_Qi_2014,POLG_HCVJF,OrganismalFitness,0.1868748616242211,1630
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Activity,0.038139645667596804,922
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,OrganismalFitness,0.5096898369240583,1837
GCN4_YEAST_Staller_2018,GCN4_YEAST,Binding,0.24857507497269102,2638
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Stability,0.43120524809246596,3295
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Stability,0.46807021897566126,1572
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Stability,0.23859869083173674,1326
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,OrganismalFitness,0.28358221340036305,1813
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Activity,0.35915805345693363,5689
P84126_THETH_Chan_2017,P84126_THETH,OrganismalFitness,0.6009285656701716,1519
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,OrganismalFitness,0.6519399759031873,1195
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Activity,0.08414493751437647,1653
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,OrganismalFitness,0.026043131379025423,9462
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Stability,0.4735925015613788,2028
P53_HUMAN_Kotler_2018,P53_HUMAN,OrganismalFitness,0.6236315173610687,1048
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,OrganismalFitness,0.499221172710391,2395
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,OrganismalFitness,0.3400728144554058,16897
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Stability,0.620101535119535,1047
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,OrganismalFitness,0.20443839963897248,2563
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Stability,0.6524548980318386,2278
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Stability,0.4491501274004342,965
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Stability,0.2867058246393813,1329
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Stability,0.6565867305140238,3201
NRAM_I33A0_Jiang_2016,NRAM_I33A0,OrganismalFitness,0.015391054492309233,298
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Activity,0.2904183435293841,747
CBS_HUMAN_Sun_2020,CBS_HUMAN,OrganismalFitness,0.3844689911239563,7217
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Stability,0.3116212727341663,1008
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Stability,0.4955370007852136,1332
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Stability,0.41437127042489613,5586
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Expression,0.03919611477700434,3798
REV_HV1H2_Fernandes_2016,REV_HV1H2,OrganismalFitness,0.2885164552100292,2147
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,OrganismalFitness,0.08957629814149833,2497
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,Binding,0.09964711253050251,10075
NCAP_I34A1_Doud_2015,NCAP_I34A1,OrganismalFitness,0.04521351703574565,9462
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Activity,0.08223610810563628,24515
TRPC_THEMA_Chan_2017,TRPC_THEMA,OrganismalFitness,0.508110489748191,1519
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,OrganismalFitness,0.4032025996249403,2252
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,OrganismalFitness,0.36718562993216436,4996
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Expression,0.42797160672196977,2695
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Stability,0.5541973430610562,1479
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Stability,0.4366159448257278,707
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Stability,0.46824964129292274,2069
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Activity,0.09991092259570096,51714
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Expression,0.5558015673240777,2844
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Activity,0.47412662720018844,899
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,OrganismalFitness,0.6740485853618655,1777
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Expression,0.06412994383049833,2339
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Activity,0.13270211063069962,1121
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,OrganismalFitness,0.3298443769906054,3366
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,OrganismalFitness,0.6498348574757973,5004
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Stability,0.4526145200454672,1429
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Stability,0.5151942744748208,1287
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Binding,0.018553557717970078,3802
R1AB_SARS2_Flynn_2022,R1AB_SARS2,OrganismalFitness,0.11441895181041896,5725
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Binding,0.4417641898292934,24873
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Stability,0.19554368205837347,1134
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Activity,0.43959249730825517,1176
Q59976_STRSQ_Romero_2015,Q59976_STRSQ,Activity,0.6292695618694749,2999
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Stability,0.6643682583618599,1025
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Stability,0.5765805438245841,1279
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.24074707575255927,10715
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,OrganismalFitness,0.34040409701080376,15711
ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,OrganismalFitness,0.393420071157974,375
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Stability,0.7019081443534132,1459
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,OrganismalFitness,0.34852015124071417,3181
RL40A_YEAST_Mavor_2016,RL40A_YEAST,OrganismalFitness,0.27520530641910673,1253
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Binding,0.27146383079284386,3344
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Expression,0.48691612131864836,3344
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Expression,0.5630242810154327,8756
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Expression,0.6030690197333597,9803
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Stability,0.6895188242505199,1461
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,OrganismalFitness,0.24413167494887997,1700
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Binding,0.4324967172971101,1576
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Stability,0.3939776058879896,1019
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,OrganismalFitness,0.48994597690765446,7889
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Stability,0.44165240504199904,1944
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,OrganismalFitness,0.46717992182959667,4996
LGK_LIPST_Klesmith_2015,LGK_LIPST,Activity,0.5764533075062157,7890
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Stability,0.7441510823165612,2033
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Binding,0.06354592616686427,3761
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Activity,0.3907316573510365,3372
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Activity,0.43884186946648923,2315
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Activity,0.4963700249459564,7800
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Stability,0.37867805956432093,635
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Expression,0.36461429402276696,8396
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Expression,0.5140410867416452,165
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Activity,0.6435690900789889,637
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,OrganismalFitness,0.376131711422,63366
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,OrganismalFitness,0.36738768271684585,16853
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Stability,0.4645637505490137,1261
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Activity,0.3317014607047435,6963
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,OrganismalFitness,0.3904619849218098,297
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Activity,0.513048618048618,351
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Stability,0.3309766675904623,1380
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Stability,0.5879716247349679,1579
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Expression,0.40364721270085857,326
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,OrganismalFitness,0.2471366197168239,42328
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Activity,0.5609744288787798,11576
MK01_HUMAN_Brenan_2016,MK01_HUMAN,OrganismalFitness,-0.05440574231481438,6809
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,OrganismalFitness,0.42420590794288104,1154
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Expression,0.34365373001284444,5083
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Expression,0.5413643137552365,3648
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,OrganismalFitness,0.3872725096301402,9192
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Activity,0.00889954248355369,33510
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Activity,0.5780894788599112,4277
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Stability,0.6494248073085055,1890
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Binding,0.29997252092989174,170
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Activity,-0.014538870770009423,31401
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Stability,0.3510952596024286,1824
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Activity,0.14924397244252477,8117
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Stability,0.5259064919134839,1580
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Expression,0.4685052304503228,6370
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Stability,0.6239339897447264,2568
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,OrganismalFitness,0.21963068975283143,10754
BRCA2_HUMAN_Erwood_2022_HEK293T,BRCA2_HUMAN,OrganismalFitness,0.42206567017887775,265
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Stability,0.5361861543782561,1451
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Activity,0.431512423948825,7260
OTC_HUMAN_Lo_2023,OTC_HUMAN,Activity,0.5498711069980684,1570
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Activity,0.5355783105783105,351
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,OrganismalFitness,0.34321569570944094,2374
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Stability,0.5567786426164568,802
SPG1_STRSG_Wu_2016,SPG1_STRSG,Binding,0.06274331153412588,149360
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Stability,0.6266151420879603,1058
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Stability,0.1418772080158906,1010
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Stability,0.5740164493563259,2282
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Activity,0.09359783994599867,200
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Activity,0.3449892801631215,697
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Stability,0.7364926030208024,3197
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Expression,0.2671697886150918,6917
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Stability,0.19218581784523947,1237
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Stability,0.7616948384626893,2116
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Stability,0.6413108742512542,2300
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Activity,0.24001596196117037,3134
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Stability,0.17538373317552036,5130
