DMS_id,UniProt_ID,selection_type,spearman,n_variants
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Binding,0.5937040877683637,6142
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Stability,0.1454514189080346,1453
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.05572363654776238,2350
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,OrganismalFitness,0.23479541648919355,10972
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,OrganismalFitness,0.30757111326720205,1367
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Stability,0.7673478247985849,2264
POLG_HCVJF_Qi_2014,POLG_HCVJF,OrganismalFitness,0.08366914630482797,1630
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Activity,-0.039707655258689696,922
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,OrganismalFitness,0.188393021535251,1837
GCN4_YEAST_Staller_2018,GCN4_YEAST,Binding,0.17338044314869344,2638
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Stability,0.5248834932313363,3295
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Stability,0.13098945171458518,1572
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Stability,0.031271622752307604,1326
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,OrganismalFitness,0.2304740532359662,1813
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Activity,0.34679136355612117,5689
P84126_THETH_Chan_2017,P84126_THETH,OrganismalFitness,0.5316706559312956,1519
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,OrganismalFitness,0.36655274291691087,1195
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Activity,0.06604246323219216,1653
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,OrganismalFitness,0.02150636105843746,9462
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Stability,0.4016663421300374,2028
P53_HUMAN_Kotler_2018,P53_HUMAN,OrganismalFitness,0.13106298302583963,1048
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,OrganismalFitness,0.08463508436182651,2395
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,OrganismalFitness,-0.04676481605082618,16897
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Stability,0.3035174612977074,1047
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,OrganismalFitness,0.39639209886083143,2563
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Stability,0.34928163601578616,2278
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Stability,0.4959472966267702,965
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Stability,0.3089976728700779,1329
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Stability,0.6381688518250472,3201
NRAM_I33A0_Jiang_2016,NRAM_I33A0,OrganismalFitness,-0.09149293028375152,298
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Activity,0.21515726541209612,747
CBS_HUMAN_Sun_2020,CBS_HUMAN,OrganismalFitness,0.2801236839624819,7217
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Stability,0.14260087357235837,1008
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Stability,0.3304551586021894,1332
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Stability,0.18903565448508297,5586
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Expression,-0.007694674345022367,3798
REV_HV1H2_Fernandes_2016,REV_HV1H2,OrganismalFitness,0.061669552092131756,2147
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,OrganismalFitness,0.12443611149075326,2497
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,Binding,0.47555237283418006,10075
NCAP_I34A1_Doud_2015,NCAP_I34A1,OrganismalFitness,0.03271830415384655,9462
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Activity,0.06374214707469099,24515
TRPC_THEMA_Chan_2017,TRPC_THEMA,OrganismalFitness,0.41480628796885927,1519
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,OrganismalFitness,0.20479528482298692,2252
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,OrganismalFitness,0.27084023533146445,4996
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Expression,0.3441435476396952,2695
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Stability,0.4438674296914539,1479
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Stability,0.25661200908435267,707
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Stability,0.3694370771803288,2069
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Activity,0.11144705547227567,51714
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Expression,0.3387668986706677,2844
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Activity,0.3838236894948864,899
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,OrganismalFitness,0.316986628393087,1777
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Expression,0.18339724636987967,2339
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Activity,0.22132412769679363,1121
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,OrganismalFitness,0.42270360205481844,3366
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,OrganismalFitness,0.45812150031647436,5004
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Stability,0.4519363314907515,1429
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Stability,0.3065462880327858,1287
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Binding,-0.03705475305900007,3802
R1AB_SARS2_Flynn_2022,R1AB_SARS2,OrganismalFitness,-0.03499165955746552,5725
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Binding,0.6035177792399045,24873
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Stability,0.10017654026270735,1134
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Activity,0.04688518085173195,1176
Q59976_STRSQ_Romero_2015,Q59976_STRSQ,Activity,0.4799971509186266,2999
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Stability,0.20578581899925882,1025
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Stability,0.39707541086156,1279
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,OrganismalFitness,0.008132319153655988,10715
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,OrganismalFitness,-0.06590658921373359,15711
ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,OrganismalFitness,0.3261981991467585,375
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Stability,0.7357167077085623,1459
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,OrganismalFitness,0.14025403029973382,3181
RL40A_YEAST_Mavor_2016,RL40A_YEAST,OrganismalFitness,0.3926568127789347,1253
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Binding,0.4022842832215417,3344
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Expression,0.4763641067928026,3344
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Expression,0.3029211248832776,8756
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Expression,0.541013409691767,9803
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Stability,0.25035437360751456,1461
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,OrganismalFitness,0.5093469289685435,1700
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Binding,0.48201480074939573,1576
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Stability,0.4788221572791122,1019
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,OrganismalFitness,0.3635325481401989,7889
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Stability,0.3731444613888811,1944
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,OrganismalFitness,0.4469367234232433,4996
LGK_LIPST_Klesmith_2015,LGK_LIPST,Activity,0.280105772792891,7890
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Stability,0.49255638345275904,2033
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Binding,0.07508152841085483,3761
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Activity,0.5248015160445892,3372
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Activity,0.1959638759248689,2315
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Activity,0.4691108597986184,7800
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Stability,0.4723457177437515,635
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Expression,0.14851014133065826,8396
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Expression,0.45773874203082965,165
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Activity,0.25107022284223823,637
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,OrganismalFitness,0.5495645792068546,63366
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,OrganismalFitness,0.0065213771945373715,16853
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Stability,0.3434243146968517,1261
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Activity,0.18633914746570227,6963
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,OrganismalFitness,0.1954182515720089,297
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Activity,0.3012905034937393,351
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Stability,0.4753009329375937,1380
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Stability,0.5545274060361792,1579
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Expression,0.4861923313067179,326
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,OrganismalFitness,0.21684327307610243,42328
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Activity,0.49035718618158,11576
MK01_HUMAN_Brenan_2016,MK01_HUMAN,OrganismalFitness,0.206194202641368,6809
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,OrganismalFitness,0.1973247326444118,1154
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Expression,0.24695528415123452,5083
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Expression,0.38107211272224556,3648
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,OrganismalFitness,0.012132608518841695,9192
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Activity,-0.018181687588887316,33510
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Activity,0.5502305351477116,4277
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Stability,-0.11869589273497609,1890
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Binding,0.10626635776096789,170
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Activity,0.0376230776140849,31401
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Stability,0.5336492610810356,1824
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Activity,0.0514502634938249,8117
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Stability,0.22174487666768375,1580
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Expression,0.5588523758688516,6370
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Stability,0.33398325693813924,2568
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,OrganismalFitness,-0.022984436055033898,10754
BRCA2_HUMAN_Erwood_2022_HEK293T,BRCA2_HUMAN,OrganismalFitness,-0.007011639637772312,265
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Stability,0.421750833289965,1451
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Activity,0.38743943436192907,7260
OTC_HUMAN_Lo_2023,OTC_HUMAN,Activity,0.3872529580927894,1570
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Activity,0.28559381073411144,351
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,OrganismalFitness,0.08092681464430325,2374
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Stability,0.6700177081615989,802
SPG1_STRSG_Wu_2016,SPG1_STRSG,Binding,0.003839044726110339,149360
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Stability,0.7585349335582933,1058
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Stability,0.254722149973054,1010
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Stability,0.6921276365270177,2282
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Activity,0.3086027795990168,200
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Activity,0.1806453437453738,697
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Stability,0.6096203033907437,3197
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Expression,0.28473340716507467,6917
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Stability,0.18809317045142482,1237
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Stability,-0.03448737062911509,2116
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Stability,0.6056890196760203,2300
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Activity,0.4595653444776575,3134
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Stability,0.07332978631781195,5130
